t_h,w_norm_degs
9.666666666666666,0.17070480093941823
9.683333333333334,0.17188599430920617
9.7,0.1729314952225169
9.716666666666667,0.17357453722159913
9.733333333333333,0.17361077616321124
9.75,0.1729123835646749
9.766666666666667,0.17143426738015768
9.783333333333333,0.16921108594985593
9.8,0.16634533977133148
9.816666666666666,0.162988834461396
9.833333333333334,0.1593211907406765
9.85,0.15552927984303178
9.866666666666667,0.15179057564980603
9.883333333333333,0.14826196826210467
9.9,0.145074174044504
9.916666666666666,0.14233088844210265
9.933333333333334,0.14011136126454699
9.95,0.13847503119160665
9.966666666666667,0.13746706343006396
9.983333333333333,0.13712393261223887
10.0,0.13747847391222345
10.016666666666667,0.13856403102113185
10.033333333333333,0.14041743708500967
10.05,0.14308057078310638
10.066666666666666,0.14660014316413236
10.083333333333334,0.15102521536752722
10.1,0.1564017786029235
10.116666666666667,0.16276366534452152
10.133333333333333,0.1701193200226243
10.15,0.17843481362357944
10.166666666666666,0.18761499079833405
10.183333333333334,0.19748582175306237
10.2,0.20777877714011833
10.216666666666667,0.21810798385594643
10.233333333333333,0.22791646350888542
10.25,0.23637830311917538
10.266666666666667,0.24232659257750952
10.283333333333333,0.2443981238419514
10.3,0.24153276082953867
10.316666666666666,0.23360105855156815
10.333333333333334,0.2216333142197
10.35,0.20739831186789226
10.366666666666667,0.19267229245880138
10.383333333333333,0.17872266283390284
10.4,0.16620236256882792
10.416666666666666,0.15530576372295754
10.433333333333334,0.145973463250793
10.45,0.13804009204194878
10.466666666666667,0.13131471750360327
10.483333333333333,0.12561664964296215
10.5,0.12078808076936513
10.516666666666667,0.1166963057237686
10.533333333333333,0.11323183670610087
10.55,0.11030525328990662
10.566666666666666,0.10784397178059303
10.583333333333334,0.1057893738756369
10.6,0.10409441474261831
10.616666666666667,0.10272170189033396
10.633333333333333,0.10164199167893831
10.65,0.1008330417227793
10.666666666666666,0.1002787631629511
10.683333333333334,0.09996862728276329
10.7,0.09989729212117734
10.716666666666667,0.10006442491758463
10.733333333333333,0.10047470464974784
10.75,0.10113799503700192
10.766666666666667,0.10206968127157948
10.783333333333333,0.10329116167965162
10.8,0.10483047526707602
10.816666666666666,0.10672302192913527
10.833333333333334,0.10901228422193715
10.85,0.11175037206002549
10.866666666666667,0.11499805988959201
10.883333333333333,0.11882373488066875
10.9,0.12330028262763935
10.916666666666666,0.1284983733193128
10.933333333333334,0.13447391216920265
10.95,0.1412468127640819
10.966666666666667,0.14876840067756975
10.983333333333333,0.15687704553711587
11.0,0.16524817496117916
11.016666666666667,0.17335721920398892
11.033333333333333,0.18048936547776553
11.05,0.1858352455010606
11.066666666666666,0.1886851139603704
11.083333333333334,0.1886679000919713
11.1,0.1859162714044616
11.116666666666667,0.18105041293250096
11.133333333333333,0.17498107849473368
11.15,0.1686450183880318
11.166666666666666,0.16280108221455483
11.183333333333334,0.15794284180603532
11.2,0.15430788132210313
11.216666666666667,0.1519350899586738
11.233333333333333,0.15073022644008757
11.25,0.15051975545730603
11.266666666666667,0.15108804585047092
11.283333333333333,0.15220066359855702
11.3,0.15361888701617354
11.316666666666666,0.15511022627667376
11.333333333333334,0.15645823551371793
11.35,0.15747308602410623
11.366666666666667,0.1580026604409253
11.383333333333333,0.15794264586164045
11.4,0.15724351763632075
11.416666666666666,0.15591255749265878
11.433333333333334,0.15401003699041857
11.45,0.15164004786614085
11.466666666666667,0.14893766888643042
11.483333333333333,0.14605481330699827
11.5,0.14314706033138078
11.516666666666667,0.14036318236061862
11.533333333333333,0.13783824081271928
11.55,0.13569033284873683
11.566666666666666,0.13402050890231101
11.583333333333334,0.1329150892177243
11.6,0.13244953302244428
11.616666666666667,0.13269306129988054
11.633333333333333,0.13371330546163915
11.65,0.13558026430780137
11.666666666666666,0.1383687277932234
11.683333333333334,0.14215800708172602
11.7,0.14702726519119347
11.716666666666667,0.1530440424233865
11.733333333333333,0.16024306673753935
11.75,0.1685930897495541
11.766666666666667,0.1779532254602703
11.783333333333333,0.18802971276942052
11.8,0.19835971545510678
11.816666666666666,0.20836170126654419
11.833333333333334,0.21747519065245752
11.85,0.22533492026373536
11.866666666666667,0.23181706377049355
11.883333333333333,0.23681861521522266
11.9,0.2399187995299197
11.916666666666666,0.24034911517381005
11.933333333333334,0.23745250164020681
11.95,0.23122467954408338
11.966666666666667,0.2224219855163459
11.983333333333333,0.21221093268020402
12.0,0.20172208622638396
12.016666666666667,0.19179272904517872
12.033333333333333,0.18292546519322025
12.05,0.17536006632345708
12.066666666666666,0.16916741456640164
12.083333333333334,0.16432456735261394
12.1,0.16076324476441592
12.116666666666667,0.15839660243312922
12.133333333333333,0.1571311244766193
12.15,0.15686909032207275
12.166666666666666,0.15750538716488569
12.183333333333334,0.15892132048520954
12.2,0.1609775728022081
12.216666666666667,0.16350839105778223
12.233333333333333,0.1663191877941543
12.25,0.1691897150309744
12.266666666666667,0.17188448065860737
12.283333333333333,0.174170859582262
12.3,0.17584338845068948
12.316666666666666,0.17675044720122102
12.333333333333334,0.17681780192326488
12.35,0.17606330630289788
12.366666666666667,0.17459891913384754
12.383333333333333,0.17261958143832273
12.4,0.17038202516776482
12.416666666666666,0.16817876943620322
12.433333333333334,0.16631265939336673
12.45,0.1650756088339004
12.466666666666667,0.16473264553040035
12.483333333333333,0.16550984114157158
12.5,0.1675827596646371
12.516666666666667,0.1710609125217528
12.533333333333333,0.17596378282196232
12.55,0.18218650495882285
12.566666666666666,0.18946060111282845
12.583333333333334,0.19732949211851528
12.6,0.2051768589818659
12.616666666666667,0.21235096857793972
12.633333333333333,0.2183853554371355
12.65,0.22320680392169134
12.666666666666666,0.22711941576997474
12.683333333333334,0.23044321853835664
12.7,0.23303345429815395
12.716666666666667,0.23415728465280922
12.733333333333333,0.2329155754570589
12.75,0.2288378798767877
12.766666666666667,0.22215649152351463
12.783333333333333,0.21364724624151357
12.8,0.2042753729224591
12.816666666666666,0.19490500608488456
12.833333333333334,0.18616693896399394
12.85,0.1784508639417915
12.866666666666667,0.171955872313055
12.883333333333333,0.1667519871596128
12.9,0.1628310810448894
12.916666666666666,0.1601416279927563
12.933333333333334,0.15860875146990047
12.95,0.1581430153107203
12.966666666666667,0.15864139756914125
12.983333333333333,0.159983429503837
13.0,0.16202516702153424
13.016666666666667,0.16459360326346323
13.033333333333333,0.16748420069023287
